Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-11-16T22:11:08.040;538359026953179490;-583;730;315
2021-11-16T22:11:08.060;538359026972691741;-645;723;181
2021-11-16T22:11:08.079;538359026992203992;-726;705;221
2021-11-16T22:11:08.099;538359027011716243;-670;768;329
2021-11-16T22:11:08.118;538359027031228494;-584;840;450
2021-11-16T22:11:08.138;538359027050740745;-738;935;734
2021-11-16T22:11:08.157;538359027070252996;-676;1025;885
2021-11-16T22:11:08.177;538359027089765247;-719;1089;1113
2021-11-16T22:11:08.196;538359027109277498;-800;1212;1321
2021-11-16T22:11:08.216;538359027128789749;-797;1331;1494
2021-11-16T22:11:08.235;538359027148302000;-937;1469;1544
2021-11-16T22:11:08.255;538359027167814251;-857;1594;1671
2021-11-16T22:11:08.274;538359027187326502;-999;1520;1901
2021-11-16T22:11:08.294;538359027206838753;-1271;1369;1658
2021-11-16T22:11:08.313;538359027226351004;-888;1335;449
2021-11-16T22:11:08.333;538359027245863255;-752;1345;985
2021-11-16T22:11:08.353;538359027265375506;-678;1403;1305
2021-11-16T22:11:08.372;538359027284887757;27;3159;2360
2021-11-16T22:11:08.392;538359027304400008;-2058;4567;4168
2021-11-16T22:11:08.411;538359027323912259;-1894;4780;6228
2021-11-16T22:11:08.431;538359027343424510;5770;7798;4060
2021-11-16T22:11:08.450;538359027362935137;7848;7988;386
2021-11-16T22:11:08.470;538359027382445750;-4977;7988;-3330
2021-11-16T22:11:08.489;538359027401956363;-5378;7988;-8000
2021-11-16T22:11:08.509;538359027421466976;-662;7988;-8000
2021-11-16T22:11:08.528;538359027440977589;3798;6940;-8000
2021-11-16T22:11:08.548;538359027460488202;5003;4902;-6734
2021-11-16T22:11:08.567;538359027479998815;4761;3166;-1979
2021-11-16T22:11:08.587;538359027499509428;6059;1717;1073
2021-11-16T22:11:08.606;538359027519020041;4911;874;1882
2021-11-16T22:11:08.626;538359027538530654;3108;534;1490
2021-11-16T22:11:08.645;538359027558041267;1494;708;837
2021-11-16T22:11:08.665;538359027577551880;281;842;560
2021-11-16T22:11:08.684;538359027597062493;-439;893;154
2021-11-16T22:11:08.704;538359027616573106;-363;881;57
2021-11-16T22:11:08.723;538359027636083719;-960;964;32
2021-11-16T22:11:08.743;538359027655594332;-842;1152;-125
2021-11-16T22:11:08.762;538359027675104945;-1575;875;125
2021-11-16T22:11:08.782;538359027694615558;-1021;780;313
2021-11-16T22:11:08.801;538359027714126171;-741;527;441
2021-11-16T22:11:08.821;538359027733636784;-740;657;717
2021-11-16T22:11:08.840;538359027753147397;-647;771;855
2021-11-16T22:11:08.860;538359027772658010;-422;488;956
2021-11-16T22:11:08.879;538359027792168623;-458;376;958
2021-11-16T22:11:08.899;538359027811679236;-701;704;807
2021-11-16T22:11:08.918;538359027831189849;-1010;919;711
2021-11-16T22:11:08.938;538359027850700462;-1236;851;619
2021-11-16T22:11:08.957;538359027870211075;-1283;670;599
2021-11-16T22:11:08.977;538359027889721688;-1394;693;397
2021-11-16T22:11:08.996;538359027909232301;-1528;807;186
2021-11-16T22:11:09.016;538359027928742914;-1589;850;115
2021-11-16T22:11:09.035;538359027948253527;-1476;770;220
2021-11-16T22:11:09.055;538359027967764140;-1284;604;292
2021-11-16T22:11:09.074;538359027987274753;-1198;466;196
2021-11-16T22:11:09.094;538359028006785366;-1197;501;49
2021-11-16T22:11:09.113;538359028026295979;-1090;524;93
2021-11-16T22:11:09.133;538359028045806592;-985;504;88
2021-11-16T22:11:09.152;538359028065321313;-861;466;29
2021-11-16T22:11:09.172;538359028084836022;-786;364;14
2021-11-16T22:11:09.191;538359028104350731;-721;401;34
2021-11-16T22:11:09.211;538359028123865440;-668;561;-13
2021-11-16T22:11:09.231;538359028143380149;-642;686;-16
2021-11-16T22:11:09.250;538359028162894858;-640;739;-51
2021-11-16T22:11:09.270;538359028182409567;-582;801;-115
2021-11-16T22:11:09.289;538359028201924276;-565;998;-331
2021-11-16T22:11:09.309;538359028221438985;-572;978;-562
2021-11-16T22:11:09.328;538359028240953694;-616;959;-536
2021-11-16T22:11:09.348;538359028260468403;-630;981;-202
2021-11-16T22:11:09.367;538359028279983112;-626;921;107
2021-11-16T22:11:09.387;538359028299497821;-648;728;396
2021-11-16T22:11:09.406;538359028319012530;-733;743;258
2021-11-16T22:11:09.426;538359028338527239;-834;832;11
2021-11-16T22:11:09.445;538359028358041948;-899;822;-194
2021-11-16T22:11:09.465;538359028377556657;-874;642;-252
2021-11-16T22:11:09.484;538359028397071366;-872;731;-225
2021-11-16T22:11:09.504;538359028416586075;-874;920;-195
2021-11-16T22:11:09.523;538359028436100784;-861;739;-225
2021-11-16T22:11:09.543;538359028455615493;-794;721;-311
2021-11-16T22:11:09.562;538359028475130202;-638;561;-453
2021-11-16T22:11:09.582;538359028494644911;-503;508;-560
2021-11-16T22:11:09.601;538359028514159620;-434;593;-552
2021-11-16T22:11:09.621;538359028533674329;-386;675;-501
2021-11-16T22:11:09.640;538359028553189038;-290;710;-532
2021-11-16T22:11:09.660;538359028572703747;-189;666;-527
2021-11-16T22:11:09.679;538359028592218456;-306;788;-337
2021-11-16T22:11:09.699;538359028611733165;-214;860;-1147
2021-11-16T22:11:09.718;538359028631247874;59;947;-1219
2021-11-16T22:11:09.738;538359028650762583;97;940;-984
2021-11-16T22:11:09.757;538359028670277292;214;985;-680
