Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:29:30.343;540170986023854489;963;-436;-216
2021-12-07T21:29:30.362;540170986043382032;641;-772;-220
2021-12-07T21:29:30.382;540170986062909575;439;-931;-241
2021-12-07T21:29:30.401;540170986082437118;412;-1216;-149
2021-12-07T21:29:30.421;540170986101964661;386;-1287;36
2021-12-07T21:29:30.441;540170986121492204;396;-1179;-193
2021-12-07T21:29:30.460;540170986141019747;336;-1164;-139
2021-12-07T21:29:30.480;540170986160547290;285;-1146;-165
2021-12-07T21:29:30.499;540170986180074833;529;-1229;-21
2021-12-07T21:29:30.519;540170986199602376;446;-1091;-31
2021-12-07T21:29:30.538;540170986219125566;425;-992;-134
2021-12-07T21:29:30.558;540170986238648740;724;-758;-119
2021-12-07T21:29:30.577;540170986258171914;875;-623;-92
2021-12-07T21:29:30.597;540170986277695088;916;-380;-36
2021-12-07T21:29:30.616;540170986297218262;1216;-259;35
2021-12-07T21:29:30.636;540170986316741436;1187;-223;-10
2021-12-07T21:29:30.655;540170986336264610;1048;-311;-91
2021-12-07T21:29:30.675;540170986355787784;1000;-447;-134
2021-12-07T21:29:30.694;540170986375310958;892;-516;-178
2021-12-07T21:29:30.714;540170986394834132;740;-666;-134
2021-12-07T21:29:30.733;540170986414357306;403;-1097;-26
2021-12-07T21:29:30.753;540170986433880480;133;-1318;-10
2021-12-07T21:29:30.772;540170986453403654;357;-1246;5
2021-12-07T21:29:30.792;540170986472926828;512;-1013;-95
2021-12-07T21:29:30.811;540170986492450002;400;-1208;-67
2021-12-07T21:29:30.831;540170986511973176;402;-1226;-113
2021-12-07T21:29:30.851;540170986531496350;425;-1021;-127
2021-12-07T21:29:30.870;540170986551019524;592;-897;-298
2021-12-07T21:29:30.890;540170986570542698;613;-877;-165
2021-12-07T21:29:30.909;540170986590065872;556;-765;-242
2021-12-07T21:29:30.929;540170986609589046;744;-714;-329
2021-12-07T21:29:30.948;540170986629112220;872;-510;-181
2021-12-07T21:29:30.968;540170986648635394;1049;-363;-196
2021-12-07T21:29:30.987;540170986668158568;1108;-278;-221
2021-12-07T21:29:31.007;540170986687681742;1101;-352;-254
2021-12-07T21:29:31.026;540170986707204916;993;-428;-227
2021-12-07T21:29:31.046;540170986726728090;950;-574;-233
2021-12-07T21:29:31.065;540170986746251264;620;-888;-135
2021-12-07T21:29:31.085;540170986765774438;257;-1285;-264
2021-12-07T21:29:31.104;540170986785297612;185;-1452;-327
2021-12-07T21:29:31.124;540170986804820786;300;-1303;-285
2021-12-07T21:29:31.143;540170986824343960;326;-1258;-272
2021-12-07T21:29:31.163;540170986843867134;493;-1315;13
2021-12-07T21:29:31.182;540170986863390308;374;-1126;-287
2021-12-07T21:29:31.202;540170986882913482;369;-1226;-196
2021-12-07T21:29:31.221;540170986902436656;547;-1084;-84
2021-12-07T21:29:31.241;540170986921947827;571;-917;-229
2021-12-07T21:29:31.260;540170986941458986;634;-797;69
2021-12-07T21:29:31.280;540170986960970145;698;-691;-134
2021-12-07T21:29:31.300;540170986980481304;931;-502;84
2021-12-07T21:29:31.319;540170986999992463;984;-543;-31
2021-12-07T21:29:31.339;540170987019503622;991;-398;193
2021-12-07T21:29:31.358;540170987039014781;936;-471;70
2021-12-07T21:29:31.378;540170987058525940;837;-578;-189
2021-12-07T21:29:31.397;540170987078037099;752;-828;-365
2021-12-07T21:29:31.417;540170987097548258;366;-1137;-345
2021-12-07T21:29:31.436;540170987117059417;557;-1096;-324
2021-12-07T21:29:31.456;540170987136570576;896;-869;-48
2021-12-07T21:29:31.475;540170987156081735;775;-946;-106
2021-12-07T21:29:31.495;540170987175592894;650;-1026;-203
2021-12-07T21:29:31.514;540170987195104053;632;-991;-293
2021-12-07T21:29:31.534;540170987214615212;728;-973;-232
2021-12-07T21:29:31.553;540170987234126371;699;-888;-32
2021-12-07T21:29:31.573;540170987253637530;825;-839;37
2021-12-07T21:29:31.592;540170987273148689;739;-856;-141
2021-12-07T21:29:31.612;540170987292659848;739;-764;-39
2021-12-07T21:29:31.631;540170987312171007;880;-681;-61
2021-12-07T21:29:31.651;540170987331682166;815;-534;23
2021-12-07T21:29:31.670;540170987351193325;1035;-564;175
2021-12-07T21:29:31.690;540170987370704484;879;-594;138
2021-12-07T21:29:31.709;540170987390215643;799;-595;-77
2021-12-07T21:29:31.729;540170987409726802;891;-623;68
2021-12-07T21:29:31.748;540170987429237961;821;-677;185
2021-12-07T21:29:31.768;540170987448749120;642;-907;204
2021-12-07T21:29:31.787;540170987468260279;402;-1210;-197
2021-12-07T21:29:31.807;540170987487771438;299;-1293;-148
2021-12-07T21:29:31.826;540170987507282597;493;-1244;-162
2021-12-07T21:29:31.846;540170987526793756;598;-1131;153
2021-12-07T21:29:31.865;540170987546304915;657;-1124;47
2021-12-07T21:29:31.885;540170987565816074;529;-1126;-106
2021-12-07T21:29:31.904;540170987585327233;394;-1233;-121
2021-12-07T21:29:31.924;540170987604838392;544;-1091;-97
2021-12-07T21:29:31.943;540170987624364491;729;-942;-42
2021-12-07T21:29:31.963;540170987643890578;798;-709;251
2021-12-07T21:29:31.982;540170987663416665;872;-629;220
2021-12-07T21:29:32.002;540170987682942752;822;-538;225
2021-12-07T21:29:32.021;540170987702468839;931;-513;96
2021-12-07T21:29:32.041;540170987721994926;660;-538;18
2021-12-07T21:29:32.061;540170987741521013;1153;-514;208
2021-12-07T21:29:32.080;540170987761047100;936;-451;34
2021-12-07T21:29:32.100;540170987780573187;1014;-469;232
2021-12-07T21:29:32.119;540170987800099274;821;-680;174
2021-12-07T21:29:32.139;540170987819625361;584;-1078;-370
2021-12-07T21:29:32.158;540170987839151448;499;-1030;-353
2021-12-07T21:29:32.178;540170987858677535;712;-849;136
2021-12-07T21:29:32.197;540170987878203622;818;-785;305
2021-12-07T21:29:32.217;540170987897729709;788;-898;220
2021-12-07T21:29:32.236;540170987917255796;494;-970;-43
2021-12-07T21:29:32.256;540170987936781883;547;-1065;-182
2021-12-07T21:29:32.275;540170987956307970;608;-1053;-160
2021-12-07T21:29:32.295;540170987975834057;725;-1103;-52
2021-12-07T21:29:32.314;540170987995360144;556;-955;120
2021-12-07T21:29:32.334;540170988014886231;800;-820;85
2021-12-07T21:29:32.353;540170988034412318;876;-686;153
2021-12-07T21:29:32.373;540170988053938405;873;-625;109
2021-12-07T21:29:32.392;540170988073464492;783;-572;-162
2021-12-07T21:29:32.412;540170988092990579;920;-542;256
2021-12-07T21:29:32.432;540170988112516666;1106;-423;263
2021-12-07T21:29:32.451;540170988132042753;923;-573;224
2021-12-07T21:29:32.471;540170988151568840;872;-708;-2
2021-12-07T21:29:32.490;540170988171094927;645;-831;-106
2021-12-07T21:29:32.510;540170988190621014;413;-1086;-133
2021-12-07T21:29:32.529;540170988210147101;531;-1201;-128
2021-12-07T21:29:32.549;540170988229673188;484;-1049;38
2021-12-07T21:29:32.568;540170988249199275;721;-1166;-96
2021-12-07T21:29:32.588;540170988268725362;566;-1052;67
2021-12-07T21:29:32.607;540170988288251449;559;-1067;-29
2021-12-07T21:29:32.627;540170988307777536;454;-1110;-134
2021-12-07T21:29:32.646;540170988327301458;359;-1158;-256
2021-12-07T21:29:32.666;540170988346825360;415;-1098;-108
2021-12-07T21:29:32.685;540170988366349262;695;-943;143
2021-12-07T21:29:32.705;540170988385873164;555;-701;145
2021-12-07T21:29:32.724;540170988405397066;852;-615;377
2021-12-07T21:29:32.744;540170988424920968;778;-620;131
2021-12-07T21:29:32.763;540170988444444870;750;-615;-2
2021-12-07T21:29:32.783;540170988463968772;833;-543;-33
2021-12-07T21:29:32.803;540170988483492674;868;-533;-15
2021-12-07T21:29:32.822;540170988503016576;1022;-459;-57
2021-12-07T21:29:32.842;540170988522540478;854;-568;-194
2021-12-07T21:29:32.861;540170988542064380;596;-855;-517
2021-12-07T21:29:32.881;540170988561588282;731;-900;-376
2021-12-07T21:29:32.900;540170988581112184;744;-834;-324
2021-12-07T21:29:32.920;540170988600636086;596;-793;-298
2021-12-07T21:29:32.939;540170988620159988;490;-986;-407
2021-12-07T21:29:32.959;540170988639683890;605;-1014;-400
2021-12-07T21:29:32.978;540170988659207792;757;-782;-559
2021-12-07T21:29:32.998;540170988678731694;500;-867;-420
2021-12-07T21:29:33.017;540170988698255596;564;-746;-533
2021-12-07T21:29:33.037;540170988717779498;533;-774;-177
2021-12-07T21:29:33.056;540170988737303400;711;-880;-100
2021-12-07T21:29:33.076;540170988756827302;817;-692;-79
2021-12-07T21:29:33.095;540170988776351204;848;-667;179
2021-12-07T21:29:33.115;540170988795875106;848;-591;-6
2021-12-07T21:29:33.134;540170988815399008;798;-695;-118
2021-12-07T21:29:33.154;540170988834922910;637;-846;73
2021-12-07T21:29:33.173;540170988854446812;639;-1148;337
2021-12-07T21:29:33.193;540170988873970714;692;-1329;615
2021-12-07T21:29:33.213;540170988893494616;728;-1464;850
2021-12-07T21:29:33.232;540170988913018518;747;-1490;836
2021-12-07T21:29:33.252;540170988932542420;735;-1363;568
2021-12-07T21:29:33.271;540170988952066322;338;-1230;365
2021-12-07T21:29:33.291;540170988971590224;396;-1214;298
2021-12-07T21:29:33.310;540170988991114126;-80;-1196;198
2021-12-07T21:29:33.330;540170989010638028;66;-1135;105
2021-12-07T21:29:33.349;540170989030163050;-73;-1047;-143
2021-12-07T21:29:33.369;540170989049688044;-25;-714;-182
2021-12-07T21:29:33.388;540170989069213038;170;-431;-318
2021-12-07T21:29:33.408;540170989088738032;1063;-982;-564
2021-12-07T21:29:33.427;540170989108263026;1198;7;479
2021-12-07T21:29:33.447;540170989127788020;1695;-1104;534
2021-12-07T21:29:33.466;540170989147313014;1965;-794;681
2021-12-07T21:29:33.486;540170989166838008;1993;-523;264
2021-12-07T21:29:33.505;540170989186363002;1623;-624;-904
2021-12-07T21:29:33.525;540170989205887996;1440;-625;-1342
2021-12-07T21:29:33.544;540170989225412990;1342;-657;-567
2021-12-07T21:29:33.564;540170989244937984;1484;-620;872
2021-12-07T21:29:33.583;540170989264462978;1567;-440;1281
2021-12-07T21:29:33.603;540170989283987972;1133;-167;752
2021-12-07T21:29:33.623;540170989303512966;759;-149;868
2021-12-07T21:29:33.642;540170989323037960;447;-387;1400
2021-12-07T21:29:33.662;540170989342562954;79;-584;1682
2021-12-07T21:29:33.681;540170989362087948;-388;-660;978
2021-12-07T21:29:33.701;540170989381612942;-959;-721;645
2021-12-07T21:29:33.720;540170989401137936;-626;-940;941
2021-12-07T21:29:33.740;540170989420662930;-383;-1097;1524
2021-12-07T21:29:33.759;540170989440187924;-395;-1118;1077
2021-12-07T21:29:33.779;540170989459712918;-429;-1126;447
2021-12-07T21:29:33.798;540170989479237912;79;-1086;328
2021-12-07T21:29:33.818;540170989498762906;725;-786;200
2021-12-07T21:29:33.837;540170989518287900;1115;-753;299
2021-12-07T21:29:33.857;540170989537812894;820;-810;225
2021-12-07T21:29:33.876;540170989557337888;244;-932;573
2021-12-07T21:29:33.896;540170989576862882;296;-1064;289
2021-12-07T21:29:33.915;540170989596387876;-728;-1317;813
2021-12-07T21:29:33.935;540170989615912870;-274;-793;1163
2021-12-07T21:29:33.954;540170989635437864;-377;-617;747
2021-12-07T21:29:33.974;540170989654962858;-242;-240;1915
2021-12-07T21:29:33.994;540170989674487852;-269;393;2898
2021-12-07T21:29:34.013;540170989694012846;-526;1031;3774
2021-12-07T21:29:34.033;540170989713537840;-1716;1588;6416
2021-12-07T21:29:34.052;540170989733061766;-3848;1415;7953
2021-12-07T21:29:34.072;540170989752585668;-3053;33;7944
2021-12-07T21:29:34.091;540170989772109570;-1250;-1804;7960
2021-12-07T21:29:34.111;540170989791633472;-665;-5341;7984
2021-12-07T21:29:34.130;540170989811157374;-785;-7997;7984
2021-12-07T21:29:34.150;540170989830681276;-758;-7997;7727
2021-12-07T21:29:34.169;540170989850205178;-1366;-7997;645
2021-12-07T21:29:34.189;540170989869729080;-2646;-7997;-6832
2021-12-07T21:29:34.208;540170989889252982;-2688;-7997;-8000
2021-12-07T21:29:34.228;540170989908776884;-2413;-7225;-8000
2021-12-07T21:29:34.247;540170989928300786;-913;-5673;-8000
2021-12-07T21:29:34.267;540170989947824688;654;-5210;-7362
2021-12-07T21:29:34.286;540170989967348590;1765;-4724;-4699
2021-12-07T21:29:34.306;540170989986872492;2527;-3992;-1768
2021-12-07T21:29:34.325;540170990006396394;2926;-3081;177
2021-12-07T21:29:34.345;540170990025920296;2424;-2301;1040
2021-12-07T21:29:34.364;540170990045444198;1583;-1482;1674
2021-12-07T21:29:34.384;540170990064968100;1203;-994;2437
2021-12-07T21:29:34.404;540170990084492002;998;-474;2952
2021-12-07T21:29:34.423;540170990104015904;653;-137;3071
2021-12-07T21:29:34.443;540170990123539806;54;-176;2730
2021-12-07T21:29:34.462;540170990143063708;-265;-311;2289
2021-12-07T21:29:34.482;540170990162587610;-152;-427;2199
2021-12-07T21:29:34.501;540170990182111512;129;-371;1866
2021-12-07T21:29:34.521;540170990201635414;400;-317;1520
2021-12-07T21:29:34.540;540170990221159316;763;-299;1352
2021-12-07T21:29:34.560;540170990240683218;984;-99;645
2021-12-07T21:29:34.579;540170990260207120;1061;-84;-364
2021-12-07T21:29:34.599;540170990279731022;958;-217;-410
2021-12-07T21:29:34.618;540170990299254924;848;-601;53
2021-12-07T21:29:34.638;540170990318778826;769;-888;-8
2021-12-07T21:29:34.657;540170990338302728;574;-1327;-603
2021-12-07T21:29:34.677;540170990357826630;685;-1694;-863
2021-12-07T21:29:34.696;540170990377350532;845;-1628;-717
2021-12-07T21:29:34.716;540170990396874434;962;-1617;-634
2021-12-07T21:29:34.735;540170990416398336;958;-1730;-338
2021-12-07T21:29:34.755;540170990435929894;1032;-1792;507
2021-12-07T21:29:34.774;540170990455461442;1054;-1636;1163
2021-12-07T21:29:34.794;540170990474992990;839;-1512;1443
2021-12-07T21:29:34.814;540170990494524538;378;-1446;964
2021-12-07T21:29:34.833;540170990514056086;179;-1366;788
2021-12-07T21:29:34.853;540170990533587634;116;-1315;897
2021-12-07T21:29:34.872;540170990553119182;200;-1245;691
2021-12-07T21:29:34.892;540170990572650730;549;-1109;283
2021-12-07T21:29:34.911;540170990592182278;889;-1021;-34
2021-12-07T21:29:34.931;540170990611713826;750;-1009;-245
2021-12-07T21:29:34.950;540170990631245374;285;-1150;-106
2021-12-07T21:29:34.970;540170990650776922;-307;-1296;354
2021-12-07T21:29:34.989;540170990670308470;-674;-1426;646
2021-12-07T21:29:35.009;540170990689840018;-770;-1448;823
2021-12-07T21:29:35.028;540170990709371566;-569;-1374;1006
2021-12-07T21:29:35.048;540170990728903114;-287;-1080;1142
2021-12-07T21:29:35.067;540170990748434662;75;-1003;1062
2021-12-07T21:29:35.087;540170990767966210;378;-921;915
2021-12-07T21:29:35.107;540170990787497758;494;-882;690
2021-12-07T21:29:35.126;540170990807029306;474;-839;352
2021-12-07T21:29:35.146;540170990826560854;427;-856;-12
2021-12-07T21:29:35.165;540170990846092402;344;-847;-406
2021-12-07T21:29:35.185;540170990865623950;229;-813;-607
2021-12-07T21:29:35.204;540170990885155498;317;-1012;-405
2021-12-07T21:29:35.224;540170990904687046;1500;-1217;723
2021-12-07T21:29:35.243;540170990924218594;871;-1089;480
2021-12-07T21:29:35.263;540170990943750142;558;-1171;-160
2021-12-07T21:29:35.282;540170990963281690;612;-856;-484
2021-12-07T21:29:35.302;540170990982813238;980;-800;-342
2021-12-07T21:29:35.321;540170991002344786;1202;-626;101
2021-12-07T21:29:35.341;540170991021876334;1239;-652;103
2021-12-07T21:29:35.360;540170991041407882;1105;-763;31
2021-12-07T21:29:35.380;540170991060939430;885;-892;-1
2021-12-07T21:29:35.399;540170991080470978;448;-727;-534
2021-12-07T21:29:35.419;540170991100002526;793;-776;-721
2021-12-07T21:29:35.439;540170991119534074;987;-1123;-573
2021-12-07T21:29:35.458;540170991139058370;818;-549;701
2021-12-07T21:29:35.478;540170991158582636;830;-1044;774
2021-12-07T21:29:35.497;540170991178106902;599;-888;110
2021-12-07T21:29:35.517;540170991197631168;679;-935;20
2021-12-07T21:29:35.536;540170991217155434;593;-956;-162
2021-12-07T21:29:35.556;540170991236679700;547;-992;-292
2021-12-07T21:29:35.575;540170991256203966;531;-1050;-419
2021-12-07T21:29:35.595;540170991275728232;438;-1154;-547
2021-12-07T21:29:35.614;540170991295252498;262;-1240;-682
2021-12-07T21:29:35.634;540170991314776764;32;-1251;-653
2021-12-07T21:29:35.653;540170991334301030;-129;-1231;-412
2021-12-07T21:29:35.673;540170991353825296;-193;-1195;-170
2021-12-07T21:29:35.692;540170991373349562;-126;-1167;-32
2021-12-07T21:29:35.712;540170991392873828;-84;-1181;1091
2021-12-07T21:29:35.731;540170991412398094;-92;-1306;405
2021-12-07T21:29:35.751;540170991431922360;-239;-1282;91
2021-12-07T21:29:35.770;540170991451446626;-290;-1310;76
2021-12-07T21:29:35.790;540170991470970892;-282;-1361;60
2021-12-07T21:29:35.810;540170991490495158;-63;-1329;125
2021-12-07T21:29:35.829;540170991510019424;233;-1379;171
2021-12-07T21:29:35.849;540170991529543690;423;-1323;117
2021-12-07T21:29:35.868;540170991549067956;363;-1257;88
2021-12-07T21:29:35.888;540170991568592222;171;-1361;-73
2021-12-07T21:29:35.907;540170991588116488;-16;-1431;-259
2021-12-07T21:29:35.927;540170991607640754;-123;-1399;-430
2021-12-07T21:29:35.946;540170991627165020;-85;-1264;50
2021-12-07T21:29:35.966;540170991646689286;-21;-1469;992
2021-12-07T21:29:35.985;540170991666213552;383;-827;142
2021-12-07T21:29:36.005;540170991685737818;445;-1014;388
2021-12-07T21:29:36.024;540170991705262084;613;-856;457
2021-12-07T21:29:36.044;540170991724786350;576;-799;529
2021-12-07T21:29:36.063;540170991744310616;429;-746;372
2021-12-07T21:29:36.083;540170991763834882;527;-739;-34
2021-12-07T21:29:36.102;540170991783359148;691;-816;335
2021-12-07T21:29:36.122;540170991802883414;729;-888;408
2021-12-07T21:29:36.141;540170991822407680;658;-933;513
2021-12-07T21:29:36.161;540170991841935599;637;-867;59
2021-12-07T21:29:36.180;540170991861463506;756;-856;-154
2021-12-07T21:29:36.200;540170991880991413;662;-920;14
2021-12-07T21:29:36.220;540170991900519320;692;-1001;129
2021-12-07T21:29:36.239;540170991920047227;664;-1092;120
2021-12-07T21:29:36.259;540170991939575134;479;-992;100
2021-12-07T21:29:36.278;540170991959103041;383;-1074;235
2021-12-07T21:29:36.298;540170991978630948;485;-1031;18
2021-12-07T21:29:36.317;540170991998158855;278;-900;554
2021-12-07T21:29:36.337;540170992017686762;515;-1141;226
2021-12-07T21:29:36.356;540170992037214669;416;-916;412
2021-12-07T21:29:36.376;540170992056742576;388;-1053;311
2021-12-07T21:29:36.395;540170992076270483;196;-903;355
2021-12-07T21:29:36.415;540170992095798390;361;-1099;180
2021-12-07T21:29:36.434;540170992115326297;303;-913;539
2021-12-07T21:29:36.454;540170992134854204;415;-944;233
2021-12-07T21:29:36.473;540170992154382111;419;-832;271
2021-12-07T21:29:36.493;540170992173910018;461;-826;315
2021-12-07T21:29:36.512;540170992193437925;596;-727;470
2021-12-07T21:29:36.532;540170992212965832;564;-692;533
2021-12-07T21:29:36.552;540170992232493739;657;-722;468
2021-12-07T21:29:36.571;540170992252021646;744;-731;357
2021-12-07T21:29:36.591;540170992271549553;575;-922;230
2021-12-07T21:29:36.610;540170992291077460;643;-864;255
2021-12-07T21:29:36.630;540170992310605367;693;-811;297
2021-12-07T21:29:36.649;540170992330133274;720;-911;225
2021-12-07T21:29:36.669;540170992349661181;570;-959;50
2021-12-07T21:29:36.688;540170992369189088;368;-893;316
2021-12-07T21:29:36.708;540170992388716995;503;-1016;-16
2021-12-07T21:29:36.727;540170992408244902;571;-1039;394
2021-12-07T21:29:36.747;540170992427772809;408;-1039;488
2021-12-07T21:29:36.766;540170992447300716;345;-980;309
2021-12-07T21:29:36.786;540170992466828623;352;-963;520
2021-12-07T21:29:36.805;540170992486356530;337;-944;321
2021-12-07T21:29:36.825;540170992505884437;396;-759;490
2021-12-07T21:29:36.844;540170992525412344;459;-688;575
2021-12-07T21:29:36.864;540170992544938443;495;-516;758
2021-12-07T21:29:36.883;540170992564464530;528;-503;935
2021-12-07T21:29:36.903;540170992583990617;570;-476;854
2021-12-07T21:29:36.923;540170992603516704;506;-579;724
2021-12-07T21:29:36.942;540170992623042791;451;-688;547
2021-12-07T21:29:36.962;540170992642568878;457;-806;492
2021-12-07T21:29:36.981;540170992662094965;431;-1007;327
2021-12-07T21:29:37.001;540170992681621052;368;-1087;194
2021-12-07T21:29:37.020;540170992701147139;353;-1082;258
2021-12-07T21:29:37.040;540170992720673226;335;-1070;266
2021-12-07T21:29:37.059;540170992740199313;307;-1082;180
2021-12-07T21:29:37.079;540170992759725400;357;-1131;295
2021-12-07T21:29:37.098;540170992779251487;373;-1099;369
2021-12-07T21:29:37.118;540170992798777574;294;-1133;369
2021-12-07T21:29:37.137;540170992818303661;328;-1035;399
2021-12-07T21:29:37.157;540170992837829748;262;-913;365
2021-12-07T21:29:37.176;540170992857355835;224;-873;542
2021-12-07T21:29:37.196;540170992876881922;438;-761;727
2021-12-07T21:29:37.215;540170992896408009;444;-643;529
2021-12-07T21:29:37.235;540170992915934096;581;-642;551
2021-12-07T21:29:37.254;540170992935460183;668;-519;715
2021-12-07T21:29:37.274;540170992954986270;625;-432;612
2021-12-07T21:29:37.294;540170992974512357;682;-495;501
2021-12-07T21:29:37.313;540170992994038444;664;-470;442
2021-12-07T21:29:37.333;540170993013564531;784;-537;404
2021-12-07T21:29:37.352;540170993033090618;667;-746;323
2021-12-07T21:29:37.372;540170993052616705;527;-1005;23
2021-12-07T21:29:37.391;540170993072142792;450;-1173;-149
2021-12-07T21:29:37.411;540170993091668879;336;-1259;-114
2021-12-07T21:29:37.430;540170993111194966;328;-1283;-82
2021-12-07T21:29:37.450;540170993130721053;324;-1368;-38
2021-12-07T21:29:37.469;540170993150247140;351;-1356;-6
2021-12-07T21:29:37.489;540170993169773227;335;-1204;11
2021-12-07T21:29:37.508;540170993189299314;503;-1034;97
2021-12-07T21:29:37.528;540170993208825401;581;-907;140
2021-12-07T21:29:37.547;540170993228351488;687;-810;145
2021-12-07T21:29:37.567;540170993247882684;677;-756;320
2021-12-07T21:29:37.586;540170993267413868;742;-709;209
2021-12-07T21:29:37.606;540170993286945052;717;-636;56
2021-12-07T21:29:37.625;540170993306476236;771;-591;11
2021-12-07T21:29:37.645;540170993326007420;732;-534;-37
2021-12-07T21:29:37.665;540170993345538604;760;-692;28
2021-12-07T21:29:37.684;540170993365069788;731;-786;31
2021-12-07T21:29:37.704;540170993384600972;467;-867;-82
2021-12-07T21:29:37.723;540170993404132156;371;-1213;-92
2021-12-07T21:29:37.743;540170993423663340;15;-1642;-113
2021-12-07T21:29:37.762;540170993443194524;13;-1539;-101
2021-12-07T21:29:37.782;540170993462725708;-37;-1373;-73
2021-12-07T21:29:37.801;540170993482256892;419;-1438;-29
2021-12-07T21:29:37.821;540170993501788076;555;-1010;-44
2021-12-07T21:29:37.840;540170993521319260;618;-1072;63
2021-12-07T21:29:37.860;540170993540850444;789;-884;79
2021-12-07T21:29:37.879;540170993560381628;843;-704;32
2021-12-07T21:29:37.899;540170993579912812;964;-505;-135
2021-12-07T21:29:37.918;540170993599443996;1219;-323;-213
2021-12-07T21:29:37.938;540170993618975180;1516;-68;-168
2021-12-07T21:29:37.958;540170993638506364;1712;110;-194
2021-12-07T21:29:37.977;540170993658037548;1659;-6;-382
2021-12-07T21:29:37.997;540170993677568732;1378;-220;-313
2021-12-07T21:29:38.016;540170993697099916;1186;-215;-178
2021-12-07T21:29:38.036;540170993716631100;1340;-242;-197
2021-12-07T21:29:38.055;540170993736162284;1068;-463;-271
2021-12-07T21:29:38.075;540170993755693468;899;-605;-16
2021-12-07T21:29:38.094;540170993775224652;532;-899;-1
2021-12-07T21:29:38.114;540170993794755836;489;-947;-133
2021-12-07T21:29:38.133;540170993814287020;343;-1016;-582
2021-12-07T21:29:38.153;540170993833818204;357;-1020;-1313
2021-12-07T21:29:38.172;540170993853349388;386;-1013;-902
2021-12-07T21:29:38.192;540170993872880572;259;-1151;-532
2021-12-07T21:29:38.211;540170993892411756;29;-1226;-596
2021-12-07T21:29:38.231;540170993911942940;18;-1163;-918
2021-12-07T21:29:38.250;540170993931474124;155;-1125;-805
2021-12-07T21:29:38.270;540170993951000211;156;-1097;-644
2021-12-07T21:29:38.290;540170993970526298;251;-1026;-605
2021-12-07T21:29:38.309;540170993990052385;336;-922;-314
2021-12-07T21:29:38.329;540170994009578472;662;-804;-372
2021-12-07T21:29:38.348;540170994029104559;719;-791;-215
2021-12-07T21:29:38.368;540170994048630646;869;-545;-315
2021-12-07T21:29:38.387;540170994068156733;957;-586;-293
2021-12-07T21:29:38.407;540170994087682820;804;-696;-201
2021-12-07T21:29:38.426;540170994107208907;522;-889;-214
2021-12-07T21:29:38.446;540170994126734994;475;-1154;-48
2021-12-07T21:29:38.465;540170994146261081;592;-930;-100
2021-12-07T21:29:38.485;540170994165787168;650;-1022;-365
2021-12-07T21:29:38.504;540170994185313255;469;-1176;-378
2021-12-07T21:29:38.524;540170994204839342;510;-1200;-255
2021-12-07T21:29:38.543;540170994224365429;613;-1052;-53
2021-12-07T21:29:38.563;540170994243891516;475;-992;-130
2021-12-07T21:29:38.582;540170994263417603;622;-959;112
2021-12-07T21:29:38.602;540170994282943690;781;-980;-130
2021-12-07T21:29:38.621;540170994302469777;665;-777;-160
2021-12-07T21:29:38.641;540170994321995864;757;-553;174
2021-12-07T21:29:38.661;540170994341521951;860;-487;270
2021-12-07T21:29:38.680;540170994361048038;912;-492;212
2021-12-07T21:29:38.700;540170994380574125;795;-600;54
2021-12-07T21:29:38.719;540170994400100212;797;-698;207
2021-12-07T21:29:38.739;540170994419626299;785;-713;226
2021-12-07T21:29:38.758;540170994439152386;657;-1084;62
2021-12-07T21:29:38.778;540170994458678473;516;-1211;-77
2021-12-07T21:29:38.797;540170994478204560;636;-870;-93
2021-12-07T21:29:38.817;540170994497730647;727;-743;336
2021-12-07T21:29:38.836;540170994517256734;665;-816;248
2021-12-07T21:29:38.856;540170994536782821;652;-988;141
2021-12-07T21:29:38.875;540170994556308908;593;-1203;184
2021-12-07T21:29:38.895;540170994575834995;602;-1487;18
2021-12-07T21:29:38.914;540170994595361082;523;-1348;-204
2021-12-07T21:29:38.934;540170994614887169;420;-1351;-261
2021-12-07T21:29:38.953;540170994634413256;349;-1087;89
2021-12-07T21:29:38.973;540170994653939719;737;-1145;187
2021-12-07T21:29:38.992;540170994673466170;592;-787;199
2021-12-07T21:29:39.012;540170994692992621;619;-872;373
2021-12-07T21:29:39.032;540170994712519072;588;-642;218
2021-12-07T21:29:39.051;540170994732045523;511;-683;254
2021-12-07T21:29:39.071;540170994751571974;589;-712;430
2021-12-07T21:29:39.090;540170994771098425;614;-740;596
2021-12-07T21:29:39.110;540170994790624876;566;-1024;387
2021-12-07T21:29:39.129;540170994810151327;366;-1483;-172
2021-12-07T21:29:39.149;540170994829677778;392;-1480;-391
2021-12-07T21:29:39.168;540170994849204229;436;-1301;28
2021-12-07T21:29:39.188;540170994868730680;557;-1343;224
2021-12-07T21:29:39.207;540170994888257131;556;-1127;112
2021-12-07T21:29:39.227;540170994907783582;540;-1045;-48
2021-12-07T21:29:39.246;540170994927310033;586;-1196;21
2021-12-07T21:29:39.266;540170994946836484;421;-1045;41
2021-12-07T21:29:39.285;540170994966362935;722;-1020;39
2021-12-07T21:29:39.305;540170994985889386;715;-830;476
2021-12-07T21:29:39.324;540170995005415837;737;-720;324
2021-12-07T21:29:39.344;540170995024942288;674;-584;423
