Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:17:40.491;540170276132700314;-661;1124;-850
2021-12-07T21:17:40.511;540170276152211746;-987;1526;-2670
2021-12-07T21:17:40.530;540170276171723178;-304;-637;-1654
2021-12-07T21:17:40.550;540170276191234610;215;1057;-437
2021-12-07T21:17:40.569;540170276210746042;640;1177;120
2021-12-07T21:17:40.589;540170276230257474;-107;832;65
2021-12-07T21:17:40.608;540170276249768906;-75;814;-6
2021-12-07T21:17:40.628;540170276269280338;259;776;-52
2021-12-07T21:17:40.647;540170276288791770;18;718;107
2021-12-07T21:17:40.667;540170276308303202;25;742;57
2021-12-07T21:17:40.686;540170276327814634;-229;640;-2245
2021-12-07T21:17:40.706;540170276347326066;-571;806;-158
2021-12-07T21:17:40.725;540170276366837498;-352;914;-816
2021-12-07T21:17:40.745;540170276386348930;-849;885;-582
2021-12-07T21:17:40.764;540170276405860362;-1210;1353;-471
2021-12-07T21:17:40.784;540170276425371794;-1559;1903;-491
2021-12-07T21:17:40.803;540170276444883226;-1750;1717;-1130
2021-12-07T21:17:40.823;540170276464394658;-1767;1351;-1184
2021-12-07T21:17:40.842;540170276483906090;-1324;1201;-1486
2021-12-07T21:17:40.862;540170276503417522;-1369;1203;-1167
2021-12-07T21:17:40.881;540170276522928954;-1164;846;-858
2021-12-07T21:17:40.901;540170276542440386;-762;119;-505
2021-12-07T21:17:40.920;540170276561951818;-706;-765;26
2021-12-07T21:17:40.940;540170276581463250;-743;-1222;439
2021-12-07T21:17:40.960;540170276600974682;-647;-1156;481
2021-12-07T21:17:40.979;540170276620486114;385;-1223;-582
2021-12-07T21:17:40.999;540170276639997546;-90;-693;-568
2021-12-07T21:17:41.018;540170276659508978;631;346;-1305
2021-12-07T21:17:41.038;540170276679020410;674;1155;-1703
2021-12-07T21:17:41.057;540170276698531842;-396;1308;-1419
2021-12-07T21:17:41.077;540170276718043274;213;1333;-1348
2021-12-07T21:17:41.096;540170276737554706;-2271;337;-2500
2021-12-07T21:17:41.116;540170276757066138;-129;1530;-1882
2021-12-07T21:17:41.135;540170276776577570;519;1228;-1281
2021-12-07T21:17:41.155;540170276796089002;-129;1072;-925
2021-12-07T21:17:41.174;540170276815600434;-370;736;-851
2021-12-07T21:17:41.194;540170276835116625;-705;819;-847
2021-12-07T21:17:41.213;540170276854632790;-571;893;-673
2021-12-07T21:17:41.233;540170276874148955;-592;847;-147
2021-12-07T21:17:41.252;540170276893665120;-390;930;202
2021-12-07T21:17:41.272;540170276913181285;-309;1260;477
2021-12-07T21:17:41.291;540170276932697450;-191;1468;790
2021-12-07T21:17:41.311;540170276952213615;19;1312;326
2021-12-07T21:17:41.330;540170276971729780;-1087;1423;-281
2021-12-07T21:17:41.350;540170276991245945;-105;1344;-782
2021-12-07T21:17:41.369;540170277010762110;6;1324;-379
2021-12-07T21:17:41.389;540170277030278275;-511;996;-260
2021-12-07T21:17:41.408;540170277049794440;-896;769;105
2021-12-07T21:17:41.428;540170277069310605;-650;645;145
2021-12-07T21:17:41.447;540170277088826770;-546;389;238
2021-12-07T21:17:41.467;540170277108342935;-656;337;506
2021-12-07T21:17:41.486;540170277127859100;-630;369;1078
2021-12-07T21:17:41.506;540170277147375265;-137;423;1622
2021-12-07T21:17:41.525;540170277166891430;-958;604;1824
2021-12-07T21:17:41.545;540170277186407595;-1439;225;-102
2021-12-07T21:17:41.564;540170277205923760;92;505;-5788
2021-12-07T21:17:41.584;540170277225439925;1218;3900;-7808
2021-12-07T21:17:41.603;540170277244956090;7327;6660;-7689
2021-12-07T21:17:41.623;540170277264472255;2251;4329;-6619
2021-12-07T21:17:41.643;540170277283988420;5019;6017;-5893
2021-12-07T21:17:41.662;540170277303504585;3962;7988;-2591
2021-12-07T21:17:41.682;540170277323020750;5866;7988;-4418
2021-12-07T21:17:41.701;540170277342536915;7978;7988;-3216
2021-12-07T21:17:41.721;540170277362053080;7978;7988;-2150
2021-12-07T21:17:41.740;540170277381569245;7977;7081;-2824
2021-12-07T21:17:41.760;540170277401085410;7976;4659;-3707
2021-12-07T21:17:41.779;540170277420601575;6685;4006;-4488
2021-12-07T21:17:41.799;540170277440117740;6228;2730;-4301
2021-12-07T21:17:41.818;540170277459633905;5950;1916;-4898
2021-12-07T21:17:41.838;540170277479150070;4145;1762;-4303
2021-12-07T21:17:41.857;540170277498666235;1834;1383;-3740
2021-12-07T21:17:41.877;540170277518182400;509;1875;-3115
2021-12-07T21:17:41.896;540170277537694402;247;2231;-2073
2021-12-07T21:17:41.916;540170277557206380;118;2236;-1498
2021-12-07T21:17:41.935;540170277576718358;-138;2416;-983
2021-12-07T21:17:41.955;540170277596230336;-309;2582;-119
2021-12-07T21:17:41.974;540170277615742314;-254;2479;295
2021-12-07T21:17:41.994;540170277635254292;-481;2301;740
2021-12-07T21:17:42.013;540170277654766270;-1087;2023;409
2021-12-07T21:17:42.033;540170277674278248;-1514;1779;467
2021-12-07T21:17:42.052;540170277693790226;-1412;1426;1201
2021-12-07T21:17:42.072;540170277713302204;-1210;1494;1910
2021-12-07T21:17:42.091;540170277732814182;-1485;1593;2099
2021-12-07T21:17:42.111;540170277752326160;-1455;1685;1769
2021-12-07T21:17:42.130;540170277771838138;-1133;1647;1091
2021-12-07T21:17:42.150;540170277791350116;-1080;1470;1228
2021-12-07T21:17:42.169;540170277810862094;-1448;1343;1851
2021-12-07T21:17:42.189;540170277830374072;-1624;1344;1788
2021-12-07T21:17:42.208;540170277849886050;-1538;1251;1546
2021-12-07T21:17:42.228;540170277869398028;-1533;1197;904
2021-12-07T21:17:42.247;540170277888910006;-1704;1039;127
2021-12-07T21:17:42.267;540170277908421984;-1843;922;-509
