Phone timestamp;sensor timestamp [ns];X [mg];Y [mg];Z [mg]
2021-12-07T21:27:28.436;540170864062862925;560;-1077;-203
2021-12-07T21:27:28.455;540170864082383186;603;-1181;-392
2021-12-07T21:27:28.475;540170864101903447;607;-1399;-354
2021-12-07T21:27:28.494;540170864121423708;652;-1364;-154
2021-12-07T21:27:28.514;540170864140943969;641;-1230;-63
2021-12-07T21:27:28.533;540170864160464230;527;-1173;-485
2021-12-07T21:27:28.553;540170864179984491;509;-1117;-338
2021-12-07T21:27:28.572;540170864199504752;512;-1116;208
2021-12-07T21:27:28.592;540170864219025013;491;-1061;217
2021-12-07T21:27:28.611;540170864238545274;329;-1178;-69
2021-12-07T21:27:28.631;540170864258065535;291;-1116;213
2021-12-07T21:27:28.650;540170864277585796;196;-1013;346
2021-12-07T21:27:28.670;540170864297106057;302;-985;307
2021-12-07T21:27:28.689;540170864316626318;432;-769;704
2021-12-07T21:27:28.709;540170864336146579;451;-761;417
2021-12-07T21:27:28.728;540170864355666840;536;-727;513
2021-12-07T21:27:28.748;540170864375187101;554;-706;463
2021-12-07T21:27:28.767;540170864394707362;479;-709;400
2021-12-07T21:27:28.787;540170864414227623;406;-783;281
2021-12-07T21:27:28.806;540170864433747884;408;-913;222
2021-12-07T21:27:28.826;540170864453268145;380;-1099;85
2021-12-07T21:27:28.845;540170864472788406;405;-1186;-27
2021-12-07T21:27:28.865;540170864492308667;670;-1159;482
2021-12-07T21:27:28.885;540170864511828928;565;-1220;125
2021-12-07T21:27:28.904;540170864531349189;202;-1247;-340
2021-12-07T21:27:28.924;540170864550869450;803;-1058;458
2021-12-07T21:27:28.943;540170864570389711;395;-1073;104
2021-12-07T21:27:28.963;540170864589909972;333;-977;-178
2021-12-07T21:27:28.982;540170864609430233;522;-957;140
2021-12-07T21:27:29.002;540170864628950494;673;-856;333
2021-12-07T21:27:29.021;540170864648470755;647;-833;241
2021-12-07T21:27:29.041;540170864667991016;615;-836;457
2021-12-07T21:27:29.060;540170864687511277;571;-907;125
2021-12-07T21:27:29.080;540170864707031538;622;-809;292
2021-12-07T21:27:29.099;540170864726551799;584;-726;300
2021-12-07T21:27:29.119;540170864746072060;745;-729;218
2021-12-07T21:27:29.138;540170864765601455;811;-711;293
2021-12-07T21:27:29.158;540170864785130818;856;-772;508
2021-12-07T21:27:29.177;540170864804660181;637;-824;267
2021-12-07T21:27:29.197;540170864824189544;410;-994;-42
2021-12-07T21:27:29.216;540170864843718907;345;-1000;-188
2021-12-07T21:27:29.236;540170864863248270;339;-1083;-238
2021-12-07T21:27:29.255;540170864882777633;623;-1020;10
2021-12-07T21:27:29.275;540170864902306996;523;-984;356
2021-12-07T21:27:29.295;540170864921836359;524;-1125;26
2021-12-07T21:27:29.314;540170864941365722;575;-880;133
2021-12-07T21:27:29.334;540170864960895085;319;-818;97
2021-12-07T21:27:29.353;540170864980424448;544;-860;113
2021-12-07T21:27:29.373;540170864999953811;791;-788;741
2021-12-07T21:27:29.392;540170865019483174;671;-720;436
2021-12-07T21:27:29.412;540170865039012537;578;-708;275
2021-12-07T21:27:29.431;540170865058541900;399;-695;141
2021-12-07T21:27:29.451;540170865078071263;420;-666;131
2021-12-07T21:27:29.470;540170865097600626;739;-688;441
2021-12-07T21:27:29.490;540170865117129989;874;-694;600
2021-12-07T21:27:29.509;540170865136659352;718;-707;472
2021-12-07T21:27:29.529;540170865156188715;339;-917;31
2021-12-07T21:27:29.548;540170865175718078;260;-978;-88
2021-12-07T21:27:29.568;540170865195247441;380;-1137;9
2021-12-07T21:27:29.587;540170865214776804;715;-1050;335
2021-12-07T21:27:29.607;540170865234306167;726;-1069;425
2021-12-07T21:27:29.627;540170865253835530;675;-1042;341
2021-12-07T21:27:29.646;540170865273364893;498;-1022;277
2021-12-07T21:27:29.666;540170865292894256;475;-935;328
2021-12-07T21:27:29.685;540170865312423619;355;-924;272
2021-12-07T21:27:29.705;540170865331952982;374;-876;485
2021-12-07T21:27:29.724;540170865351482345;589;-893;471
2021-12-07T21:27:29.744;540170865371011708;414;-862;423
2021-12-07T21:27:29.763;540170865390541071;379;-746;330
2021-12-07T21:27:29.783;540170865410070434;464;-725;410
2021-12-07T21:27:29.802;540170865429599797;642;-683;541
2021-12-07T21:27:29.822;540170865449129160;726;-653;569
2021-12-07T21:27:29.841;540170865468649817;791;-768;650
2021-12-07T21:27:29.861;540170865488170442;734;-745;600
2021-12-07T21:27:29.880;540170865507691067;427;-740;243
2021-12-07T21:27:29.900;540170865527211692;321;-785;136
2021-12-07T21:27:29.919;540170865546732317;228;-844;215
2021-12-07T21:27:29.939;540170865566252942;266;-943;288
2021-12-07T21:27:29.958;540170865585773567;932;-746;63
2021-12-07T21:27:29.978;540170865605294192;1171;-1119;-256
2021-12-07T21:27:29.997;540170865624814817;901;-1016;-423
2021-12-07T21:27:30.017;540170865644335442;694;-1067;56
2021-12-07T21:27:30.037;540170865663856067;274;-1090;510
